,State,statename,Date,tot_death,tot_cases,new_death,New_case,tot_deaths_per_100k,tot_cases_per_100k,new_deaths_per_100k,new_cases_per_100k,Distributed,Dist_Per_100K,Administered,Admin_Per_100K,Series_Complete_Yes,Series_Complete_Pop_Pct,Additional_Doses,Second_Booster,Administered_Bivalent
158,AK,Alaska,2023-02-01,1436,291060,0,793,196.2969,39787.0261,0.0,108.4007,2100055.0,287071.0,1314171.0,179643.0,476024.0,65.1,234720.0,0.0,92322.0
159,AK,Alaska,2023-02-08,1436,291752,0,692,196.2969,39881.6204,0.0,94.5943,2107875.0,288140.0,1315549.0,179832.0,476182.0,65.1,235039.0,0.0,93371.0
160,AK,Alaska,2023-02-15,1436,292538,0,786,196.2969,39989.0642,0.0,107.4438,2116435.0,289310.0,1316657.0,179983.0,476305.0,65.1,235274.0,0.0,94159.0
161,AK,Alaska,2023-02-22,1449,293314,13,776,198.0739,40095.1411,1.7771,106.0769,2120875.0,289917.0,1318018.0,180169.0,476463.0,65.1,235557.0,0.0,95157.0
162,AK,Alaska,2023-03-01,1449,293765,0,451,198.0739,40156.7914,0.0,61.6503,2125955.0,290612.0,1318755.0,180270.0,476567.0,65.1,235728.0,0.0,95664.0
163,AK,Alaska,2023-03-08,1449,294347,0,582,198.0739,40236.3491,0.0,79.5576,2130145.0,291184.0,1319712.0,180401.0,476701.0,65.2,235956.0,0.0,96325.0
164,AK,Alaska,2023-03-15,1449,294795,0,448,198.0739,40297.5893,0.0,61.2403,2134835.0,291826.0,1320573.0,180518.0,476805.0,65.2,236169.0,0.0,96938.0
165,AL,Alabama,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,AL,Alabama,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,AL,Alabama,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,AL,Alabama,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,AL,Alabama,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,AL,Alabama,2020-02-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,AL,Alabama,2020-03-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,AL,Alabama,2020-03-11,0,3,0,3,0.0,0.0612,0.0,0.0612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,AL,Alabama,2020-03-18,0,61,0,58,0.0,1.2441,0.0,1.1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,AL,Alabama,2020-03-25,1,472,1,411,0.0204,9.6264,0.0204,8.3823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,AL,Alabama,2020-04-01,26,1175,25,703,0.5303,23.964,0.5099,14.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,AL,Alabama,2020-04-08,65,2614,39,1439,1.3257,53.3123,0.7954,29.3483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,AL,Alabama,2020-04-15,110,4307,45,1693,2.2434,87.8409,0.9178,34.5286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,AL,Alabama,2020-04-22,193,5692,83,1385,3.9362,116.0878,1.6928,28.2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,AL,Alabama,2020-04-29,255,6979,62,1287,5.2007,142.3361,1.2645,26.2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,AL,Alabama,2020-05-06,341,8769,86,1790,6.9547,178.8429,1.754,36.5069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,AL,Alabama,2020-05-13,448,10822,107,2053,9.1369,220.7137,2.1823,41.8707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,AL,Alabama,2020-05-20,522,13186,74,2364,10.6461,268.9272,1.5092,48.2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,AL,Alabama,2020-05-27,583,16263,61,3077,11.8902,331.6824,1.2441,62.7551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,AL,Alabama,2020-06-03,650,18954,67,2691,13.2567,386.5651,1.3665,54.8827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,AL,Alabama,2020-06-10,742,22659,92,3705,15.133,462.1282,1.8763,75.5631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,AL,Alabama,2020-06-17,787,27941,45,5282,16.0508,569.8541,0.9178,107.7259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,AL,Alabama,2020-06-24,886,32878,99,4937,18.0699,670.5437,2.0191,100.6897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,AL,Alabama,2020-07-01,974,39647,88,6769,19.8646,808.5969,1.7948,138.0531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,AL,Alabama,2020-07-08,1058,48149,84,8502,21.5778,981.9944,1.7132,173.3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,AL,Alabama,2020-07-15,1210,60194,152,12045,24.6778,1227.651,3.1,245.6566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,AL,Alabama,2020-07-22,1364,72594,154,12400,27.8187,1480.5478,3.1408,252.8968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,AL,Alabama,2020-07-29,1539,84652,175,12058,31.3878,1726.4696,3.5691,245.9218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,AL,Alabama,2020-08-05,1694,95323,155,10671,34.549,1944.1037,3.1612,217.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,AL,Alabama,2020-08-12,1879,104219,185,8896,38.322,2125.5368,3.7731,181.4331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,AL,Alabama,2020-08-19,1942,111696,63,7477,39.6069,2278.0295,1.2849,152.4927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,AL,Alabama,2020-08-26,2043,119904,101,8208,41.6668,2445.4309,2.0599,167.4014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,AL,Alabama,2020-09-02,2211,128240,168,8336,45.0931,2615.4428,3.4263,170.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,AL,Alabama,2020-09-09,2281,134061,70,5821,46.5208,2734.1616,1.4276,118.7188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,AL,Alabama,2020-09-16,2386,140423,105,6362,48.6622,2863.914,2.1415,129.7524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,AL,Alabama,2020-09-23,2465,146897,79,6474,50.2734,2995.9506,1.6112,132.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,AL,Alabama,2020-09-30,2530,154772,65,7875,51.5991,3156.5605,1.3257,160.6099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,AL,Alabama,2020-10-07,2602,161085,72,6313,53.0675,3285.3135,1.4684,128.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,AL,Alabama,2020-10-14,2706,168620,104,7535,55.1886,3438.9891,2.1211,153.6756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,AL,Alabama,2020-10-21,2826,176605,120,7985,57.636,3601.8425,2.4474,162.8533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,AL,Alabama,2020-10-28,2909,188775,83,12170,59.3288,3850.0485,1.6928,248.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,AL,Alabama,2020-11-04,3003,198927,94,10152,61.2459,4057.0976,1.9171,207.0491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,AL,Alabama,2020-11-11,3198,208637,195,9710,65.2229,4255.1321,3.977,198.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,AL,Alabama,2020-11-18,3343,223488,145,14851,68.1802,4558.0169,2.9573,302.8848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,AL,Alabama,2020-11-25,3528,239318,185,15830,71.9532,4880.8683,3.7731,322.8514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,AL,Alabama,2020-12-02,3708,256828,180,17510,75.6243,5237.9831,3.6711,357.1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,AL,Alabama,2020-12-09,3982,280187,274,23359,81.2125,5714.3877,5.5882,476.4046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,AL,Alabama,2020-12-16,4196,305640,214,25453,85.577,6233.4992,4.3645,519.1116,39000.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,AL,Alabama,2020-12-23,4585,334569,389,28929,93.5106,6823.5035,7.9336,590.0043,142725.0,2911.0,9473.0,193.0,0.0,0.0,0.0,0.0,0.0
214,AL,Alabama,2020-12-30,4774,356820,189,22251,97.3653,7277.3106,3.8546,453.8071,152050.0,3101.0,26711.0,545.0,0.0,0.0,0.0,0.0,0.0
215,AL,Alabama,2021-01-06,4987,384185,213,27365,101.7094,7835.4172,4.3441,558.1066,225325.0,4595.0,43280.0,883.0,0.0,0.0,0.0,0.0,0.0
216,AL,Alabama,2021-01-13,5752,410996,765,26811,117.3115,8382.225,15.6021,546.8078,370750.0,7561.0,84040.0,1714.0,0.0,0.0,0.0,0.0,0.0
217,AL,Alabama,2021-01-20,6281,429655,529,18659,128.1004,8762.7736,10.7889,380.5486,483275.0,9856.0,139200.0,2839.0,0.0,0.0,0.0,0.0,0.0
218,AL,Alabama,2021-01-27,7169,449087,888,19432,146.2111,9159.0874,18.1107,396.3138,634000.0,12930.0,266444.0,5434.0,0.0,0.0,0.0,0.0,0.0
219,AL,Alabama,2021-02-03,8201,465061,1032,15974,167.2586,9484.8756,21.0475,325.7882,765150.0,15605.0,388339.0,7920.0,0.0,0.0,0.0,0.0,0.0
220,AL,Alabama,2021-02-10,8888,476015,687,10954,181.2699,9708.2815,14.0113,223.4058,861175.0,17564.0,515802.0,10520.0,0.0,0.0,0.0,0.0,0.0
221,AL,Alabama,2021-02-17,9347,483177,459,7162,190.6312,9854.3498,9.3613,146.0683,1032175.0,21051.0,650020.0,13257.0,0.0,0.0,0.0,0.0,0.0
222,AL,Alabama,2021-02-24,9741,490165,394,6988,198.6668,9996.8694,8.0356,142.5196,1138650.0,23223.0,839703.0,17126.0,0.0,0.0,0.0,0.0,0.0
223,AL,Alabama,2021-03-03,10026,497144,285,6979,204.4793,10139.2054,5.8125,142.3361,1469100.0,29962.0,1000031.0,20396.0,0.0,0.0,0.0,0.0,0.0
224,AL,Alabama,2021-03-10,10219,501400,193,4256,208.4156,10226.0062,3.9362,86.8007,1775660.0,36214.0,1173820.0,23940.0,435018.0,8.9,0.0,0.0,0.0
225,AL,Alabama,2021-03-17,10360,509465,141,8065,211.2912,10390.4911,2.8757,164.4849,2080870.0,42439.0,1363987.0,27818.0,523649.0,10.7,0.0,0.0,0.0
226,AL,Alabama,2021-03-24,10481,512669,121,3204,213.759,10455.8364,2.4678,65.3453,2403720.0,49024.0,1542416.0,31457.0,589979.0,12.0,0.0,0.0,0.0
227,AL,Alabama,2021-03-31,10547,515353,66,2684,215.1051,10510.5763,1.3461,54.7399,2796630.0,57037.0,1728736.0,35257.0,656899.0,13.4,0.0,0.0,0.0
228,AL,Alabama,2021-04-07,10650,517448,103,2095,217.2058,10553.3036,2.1007,42.7273,3149910.0,64242.0,1935221.0,39469.0,744961.0,15.2,0.0,0.0,0.0
229,AL,Alabama,2021-04-14,10725,520759,75,3311,218.7354,10620.8312,1.5296,67.5275,3493380.0,71247.0,2168891.0,44234.0,868550.0,17.7,0.0,0.0,0.0
230,AL,Alabama,2021-04-21,10799,524305,74,3546,220.2446,10693.1515,1.5092,72.3203,3796070.0,77420.0,2360527.0,48143.0,987379.0,20.1,0.0,0.0,0.0
231,AL,Alabama,2021-04-28,10876,527085,77,2780,221.815,10749.8493,1.5704,56.6978,4033570.0,82264.0,2527815.0,51555.0,1098820.0,22.4,0.0,0.0,0.0
232,AL,Alabama,2021-05-05,10928,529459,52,2374,222.8755,10798.2668,1.0605,48.4175,4187860.0,85411.0,2670926.0,54473.0,1199064.0,24.5,0.0,0.0,0.0
233,AL,Alabama,2021-05-12,10993,531748,65,2289,224.2012,10844.9508,1.3257,46.6839,4311320.0,87929.0,2791631.0,56935.0,1286565.0,26.2,0.0,0.0,0.0
234,AL,Alabama,2021-05-19,11040,540890,47,9142,225.1598,11031.401,0.9586,186.4502,4393980.0,89615.0,2906102.0,59270.0,1362834.0,27.8,0.0,0.0,0.0
235,AL,Alabama,2021-05-26,11132,542828,92,1938,227.0361,11070.9263,1.8763,39.5253,4501400.0,91806.0,3002607.0,61238.0,1419599.0,29.0,0.0,0.0,0.0
236,AL,Alabama,2021-06-02,11161,544588,29,1760,227.6276,11106.8214,0.5915,35.895,4583270.0,93475.0,3025283.0,61700.0,1435324.0,29.3,0.0,0.0,0.0
237,AL,Alabama,2021-06-09,11241,546829,80,2241,229.2591,11152.5264,1.6316,45.705,4646550.0,94766.0,3040485.0,62010.0,1445608.0,29.5,0.0,0.0,0.0
238,AL,Alabama,2021-06-16,11280,548305,39,1476,230.0545,11182.6293,0.7954,30.1029,4692070.0,95694.0,3141802.0,64077.0,1508504.0,30.8,0.0,0.0,0.0
239,AL,Alabama,2021-06-23,11318,549396,38,1091,230.8296,11204.8801,0.775,22.2508,4767580.0,97234.0,3298895.0,67281.0,1570452.0,32.0,0.0,0.0,0.0
240,AL,Alabama,2021-06-30,11350,550979,32,1583,231.4822,11237.1652,0.6526,32.2851,4813050.0,98162.0,3350607.0,68335.0,1594625.0,32.5,0.0,0.0,0.0
241,AL,Alabama,2021-07-07,11386,552911,36,1932,232.2164,11276.5682,0.7342,39.403,4845190.0,98817.0,3396338.0,69268.0,1619647.0,33.0,0.0,0.0,0.0
242,AL,Alabama,2021-07-14,11426,556613,40,3702,233.0322,11352.0701,0.8158,75.5019,4893240.0,99797.0,3434499.0,70046.0,1639032.0,33.4,0.0,0.0,0.0
243,AL,Alabama,2021-07-21,11459,563944,33,7331,233.7052,11501.5852,0.673,149.5151,4935470.0,100658.0,3485659.0,71090.0,1659775.0,33.9,0.0,0.0,0.0
244,AL,Alabama,2021-07-28,11508,577463,49,13519,234.7046,11777.3039,0.9994,275.7187,5031270.0,102612.0,3557652.0,72558.0,1677048.0,34.2,0.0,0.0,0.0
245,AL,Alabama,2021-08-04,11560,595816,52,18353,235.7651,12151.6117,1.0605,374.3077,5201860.0,106091.0,3646234.0,74365.0,1696031.0,34.6,0.0,0.0,0.0
246,AL,Alabama,2021-08-11,11689,619752,129,23936,238.3961,12639.7841,2.6309,488.1725,5389260.0,109913.0,3733090.0,76136.0,1716368.0,35.0,0.0,0.0,0.0
247,AL,Alabama,2021-08-18,11872,645851,183,26099,242.1283,13172.0708,3.7323,532.2867,5631430.0,114852.0,3838861.0,78293.0,1752243.0,35.7,0.0,0.0,0.0
248,AL,Alabama,2021-08-25,12000,665653,128,19802,244.7389,13575.9307,2.6105,403.8599,5889060.0,120107.0,3966712.0,80901.0,1803904.0,36.8,0.0,0.0,0.0
249,AL,Alabama,2021-09-01,12292,704420,292,38767,250.6942,14366.5801,5.9553,790.6493,6151970.0,125469.0,4139337.0,84421.0,1882050.0,38.4,0.0,0.0,0.0
250,AL,Alabama,2021-09-08,12487,732154,195,27734,254.6712,14932.2124,3.977,565.6323,6299020.0,128468.0,4252635.0,86732.0,1938065.0,39.5,0.0,0.0,0.0
251,AL,Alabama,2021-09-15,12784,757893,297,25739,260.7285,15457.1569,6.0573,524.9445,6485880.0,132279.0,4342220.0,88559.0,1988025.0,40.5,0.0,0.0,0.0
252,AL,Alabama,2021-09-22,13665,778549,881,20656,278.6964,15878.4341,17.9679,421.2772,6561280.0,133817.0,4439932.0,90552.0,2043972.0,41.7,0.0,0.0,0.0
253,AL,Alabama,2021-09-29,14200,794773,535,16224,289.6077,16209.3211,10.9113,330.887,6670090.0,136036.0,4514239.0,92067.0,2083182.0,42.5,0.0,0.0,0.0
254,AL,Alabama,2021-10-06,14612,804251,412,9478,298.0104,16402.624,8.4027,193.3029,6757960.0,137828.0,4594736.0,93709.0,2115732.0,43.2,0.0,0.0,0.0
255,AL,Alabama,2021-10-13,14979,810500,367,6249,305.4953,16530.0718,7.4849,127.4478,6884990.0,140419.0,4660146.0,95043.0,2140724.0,43.7,0.0,0.0,0.0
256,AL,Alabama,2021-10-20,15308,815998,329,5498,312.2052,16642.203,6.7099,112.1312,6981680.0,142391.0,4722919.0,96323.0,2162284.0,44.1,130458.0,0.0,0.0
257,AL,Alabama,2021-10-27,15432,828643,124,12645,314.7342,16900.0966,2.529,257.8936,7123260.0,145278.0,4805213.0,98002.0,2183682.0,44.5,173615.0,0.0,0.0
258,AL,Alabama,2021-11-03,15668,833481,236,4838,319.5474,16998.7671,4.8132,98.6706,7316580.0,149221.0,4912357.0,100187.0,2202285.0,44.9,239309.0,0.0,0.0
259,AL,Alabama,2021-11-10,15910,837339,242,3858,324.483,17077.4507,4.9356,78.6835,7504060.0,153045.0,4994724.0,101867.0,2218371.0,45.2,287703.0,0.0,0.0
260,AL,Alabama,2021-11-17,16020,840934,110,3595,326.7264,17150.7704,2.2434,73.3197,7723600.0,157522.0,5077480.0,103555.0,2233411.0,45.6,333660.0,0.0,0.0
261,AL,Alabama,2021-11-24,16099,844206,79,3272,328.3376,17217.5025,1.6112,66.7321,7847520.0,160049.0,5191035.0,105871.0,2254666.0,46.0,393964.0,0.0,0.0
262,AL,Alabama,2021-12-01,16140,846306,41,2100,329.1738,17260.3318,0.8362,42.8293,7870000.0,160508.0,5259251.0,107262.0,2266861.0,46.2,428946.0,0.0,0.0
263,AL,Alabama,2021-12-08,16201,850098,61,3792,330.4179,17337.6693,1.2441,77.3375,7929510.0,161722.0,5372947.0,109581.0,2286632.0,46.6,491203.0,0.0,0.0
264,AL,Alabama,2021-12-15,16303,854884,102,4786,332.4982,17435.2793,2.0803,97.61,8050350.0,164186.0,5460176.0,111360.0,2304915.0,47.0,539938.0,0.0,0.0
265,AL,Alabama,2021-12-22,16378,861110,75,6226,334.0278,17562.258,1.5296,126.9787,8016810.0,163502.0,5531312.0,112811.0,2318310.0,47.3,581143.0,0.0,0.0
266,AL,Alabama,2021-12-29,16453,880307,75,19197,335.5574,17953.779,1.5296,391.521,8039790.0,163971.0,5608235.0,114379.0,2332287.0,47.6,623683.0,0.0,0.0
267,AL,Alabama,2022-01-05,16502,932250,49,51943,336.5567,19013.1517,0.9994,1059.3726,8071240.0,164612.0,5681793.0,115880.0,2346404.0,47.9,661457.0,0.0,0.0
268,AL,Alabama,2022-01-12,16640,1004622,138,72372,339.3712,20489.1718,2.8145,1476.0202,8622020.0,175845.0,5761529.0,117506.0,2361490.0,48.2,702664.0,0.0,0.0
269,AL,Alabama,2022-01-19,16756,1088370,116,83748,341.7371,22197.2045,2.3658,1708.0326,8727360.0,177994.0,5828843.0,118879.0,2396308.0,48.9,734927.0,0.0,0.0
270,AL,Alabama,2022-01-26,16914,1161930,158,73560,344.9594,23697.4538,3.2224,1500.2493,8840730.0,180306.0,5933422.0,121012.0,2417639.0,49.3,788216.0,0.0,0.0
271,AL,Alabama,2022-02-02,17215,1229300,301,67370,351.0983,25071.4587,6.1389,1374.0049,8913200.0,181784.0,5969396.0,121745.0,2427838.0,49.5,803638.0,0.0,0.0
272,AL,Alabama,2022-02-09,17452,1254032,237,24732,355.9319,25575.8655,4.8336,504.4068,8976400.0,183073.0,6005873.0,122489.0,2439486.0,49.8,817848.0,0.0,0.0
273,AL,Alabama,2022-02-16,17748,1267908,296,13876,361.9688,25858.8652,6.0369,282.9997,9023700.0,184038.0,6032558.0,123033.0,2448559.0,49.9,827819.0,0.0,0.0
274,AL,Alabama,2022-02-23,18006,1275357,258,7449,367.2307,26010.7869,5.2619,151.9217,9223840.0,188119.0,6083317.0,124069.0,2458072.0,50.1,838189.0,0.0,0.0
275,AL,Alabama,2022-03-02,18334,1281606,328,6249,373.9202,26138.2346,6.6895,127.4478,9265240.0,188964.0,6105329.0,124518.0,2465401.0,50.3,846628.0,0.0,0.0
276,AL,Alabama,2022-03-09,18694,1287823,360,6217,381.2624,26265.0298,7.3422,126.7951,9308040.0,189837.0,6119910.0,124815.0,2470363.0,50.4,852223.0,0.0,0.0
277,AL,Alabama,2022-03-16,18944,1290138,250,2315,386.3611,26312.244,5.0987,47.2142,9344040.0,190571.0,6136613.0,125156.0,2476199.0,50.5,858145.0,0.0,0.0
278,AL,Alabama,2022-03-23,19167,1291927,223,1789,390.9092,26348.7305,4.5481,36.4865,9368940.0,191079.0,6147693.0,125382.0,2479697.0,50.6,862329.0,0.0,0.0
279,AL,Alabama,2022-03-30,19284,1295015,117,3088,393.2954,26411.7099,2.3862,62.9795,9408940.0,191894.0,6159241.0,125617.0,2483057.0,50.6,866601.0,0.0,0.0
280,AL,Alabama,2022-04-06,19370,1296286,86,1271,395.0493,26437.6319,1.754,25.9219,9470540.0,193151.0,6182143.0,126084.0,2487607.0,50.7,872680.0,0.0,0.0
281,AL,Alabama,2022-04-13,19440,1297392,70,1106,396.477,26460.1886,1.4276,22.5568,9539540.0,194558.0,6211888.0,126691.0,2492564.0,50.8,878604.0,0.0,0.0
282,AL,Alabama,2022-04-20,19523,1298637,83,1245,398.1698,26485.5803,1.6928,25.3917,9605440.0,195902.0,6243574.0,127337.0,2499476.0,51.0,884773.0,0.0,0.0
283,AL,Alabama,2022-04-27,19558,1300274,35,1637,398.8836,26518.9668,0.7138,33.3865,9661540.0,197046.0,6266563.0,127806.0,2503347.0,51.1,889429.0,0.0,0.0
284,AL,Alabama,2022-05-04,19590,1301804,32,1530,399.5362,26550.171,0.6526,31.2042,9713640.0,198109.0,6287098.0,128225.0,2506812.0,51.1,893637.0,0.0,0.0
285,AL,Alabama,2022-05-11,19606,1303827,16,2023,399.8625,26591.4299,0.3263,41.2589,9753540.0,198923.0,6305610.0,128602.0,2510123.0,51.2,897459.0,0.0,0.0
286,AL,Alabama,2022-05-18,19633,1306662,27,2835,400.4132,26649.2494,0.5507,57.8196,9808740.0,200048.0,6326499.0,129028.0,2513558.0,51.3,901782.0,0.0,0.0
287,AL,Alabama,2022-05-25,19651,1310521,18,3859,400.7803,26727.9534,0.3671,78.7039,9867440.0,201246.0,6347722.0,129461.0,2517102.0,51.3,906160.0,0.0,0.0
288,AL,Alabama,2022-06-01,19664,1315934,13,5413,401.0454,26838.351,0.2651,110.3976,9920240.0,202322.0,6366132.0,129837.0,2520369.0,51.4,910234.0,0.0,0.0
289,AL,Alabama,2022-06-08,19676,1322957,12,7023,401.2902,26981.5844,0.2447,143.2334,9968540.0,203307.0,6385776.0,130237.0,2523997.0,51.5,914837.0,0.0,0.0
290,AL,Alabama,2022-06-15,19696,1331452,20,8495,401.6981,27154.8392,0.4079,173.2547,10027340.0,204507.0,6400265.0,130533.0,2526582.0,51.5,918280.0,0.0,0.0
291,AL,Alabama,2022-06-22,19722,1342150,26,10698,402.2283,27373.0239,0.5303,218.1847,10094640.0,205879.0,6414657.0,130826.0,2529086.0,51.6,921806.0,0.0,0.0
292,AL,Alabama,2022-06-29,19740,1355340,18,13190,402.5955,27642.0327,0.3671,269.0088,10166340.0,207342.0,6409053.0,130712.0,2529130.0,51.6,934022.0,0.0,0.0
293,AL,Alabama,2022-07-06,19766,1367570,26,12230,403.1257,27891.4624,0.5303,249.4297,10227840.0,208596.0,6421894.0,130974.0,2531605.0,51.6,937096.0,0.0,0.0
294,AL,Alabama,2022-07-13,19812,1384836,46,17266,404.0639,28243.6008,0.9382,352.1385,10299140.0,210050.0,6438626.0,131315.0,2534488.0,51.7,940997.0,0.0,0.0
295,AL,Alabama,2022-07-20,19852,1401893,40,17057,404.8797,28591.4768,0.8158,347.8759,10351240.0,211113.0,6463818.0,131829.0,2538510.0,51.8,946426.0,0.0,0.0
296,AL,Alabama,2022-07-27,19890,1419075,38,17182,405.6547,28941.902,0.775,350.4253,10425540.0,212628.0,6488750.0,132337.0,2542311.0,51.9,951944.0,0.0,0.0
297,AL,Alabama,2022-08-03,19891,1424411,1,5336,405.6751,29050.7293,0.0204,108.8272,10488440.0,213911.0,6509742.0,132766.0,2545221.0,51.9,956725.0,0.0,0.0
298,AL,Alabama,2022-08-10,19974,1436458,83,12047,407.3679,29296.4267,1.6928,245.6974,10551040.0,215187.0,6525635.0,133090.0,2550007.0,52.0,960736.0,0.0,0.0
299,AL,Alabama,2022-08-17,20026,1449812,52,13354,408.4284,29568.7803,1.0605,272.3536,10590840.0,215999.0,6538636.0,133355.0,2552617.0,52.1,963621.0,0.0,0.0
300,AL,Alabama,2022-08-24,20041,1463933,15,14121,408.7343,29856.7768,0.3059,287.9965,10627440.0,216746.0,6549961.0,133586.0,2554953.0,52.1,966055.0,0.0,0.0
301,AL,Alabama,2022-08-31,20048,1479605,7,15672,408.8771,30176.4057,0.1428,319.629,10662440.0,217459.0,6560084.0,133792.0,2557143.0,52.2,968349.0,0.0,0.0
302,AL,Alabama,2022-09-07,20160,1494300,112,14695,411.1613,30476.1089,2.2842,299.7032,10759340.0,219436.0,6566505.0,133923.0,2558655.0,52.2,970025.0,0.0,0.0
303,AL,Alabama,2022-09-14,20239,1504180,79,9880,412.7725,30677.6106,1.6112,201.5017,10941640.0,223154.0,6578223.0,134162.0,2560721.0,52.2,971771.0,0.0,6950.0
304,AL,Alabama,2022-09-21,20322,1512134,83,7954,414.4653,30839.8317,1.6928,162.2211,11031240.0,224981.0,6594010.0,134484.0,2562850.0,52.3,974216.0,0.0,18842.0
305,AL,Alabama,2022-09-28,20395,1517904,73,5770,415.9541,30957.5103,1.4888,117.6786,11131340.0,227023.0,6612131.0,134854.0,2565135.0,52.3,976959.0,0.0,33470.0
306,AL,Alabama,2022-10-05,20422,1522135,27,4231,416.5048,31043.8011,0.5507,86.2908,11209840.0,228624.0,6631238.0,135243.0,2569128.0,52.4,980686.0,0.0,48636.0
307,AL,Alabama,2022-10-12,20473,1525724,51,3589,417.5449,31116.9984,1.0401,73.1973,11279040.0,230035.0,6649782.0,135622.0,2571271.0,52.4,983521.0,0.0,64455.0
308,AL,Alabama,2022-10-19,20505,1528739,32,3015,418.1976,31178.4891,0.6526,61.4906,11384240.0,232181.0,6671583.0,136066.0,2573679.0,52.5,986791.0,0.0,83112.0
309,AL,Alabama,2022-10-26,20533,1531305,28,2566,418.7686,31230.8224,0.5711,52.3333,11439740.0,233312.0,6693189.0,136507.0,2576256.0,52.5,990084.0,0.0,100988.0
310,AL,Alabama,2022-11-02,20558,1534287,25,2982,419.2785,31291.64,0.5099,60.8176,11535580.0,235267.0,6717542.0,137004.0,2578974.0,52.6,993944.0,0.0,121717.0
